,Comp_name,year,firm_size,bank_br,fin_br,total_br,treated_i,control_i,post,did,log_bank_br,log_total_br,log_fin_br
14269,Actionware India Pvt. Ltd.,2014,7.09,7.3,,10.19,1,0,0,0,2.1162555148025524,2.321406847234633,
14270,Actionware India Pvt. Ltd.,2015,9.83,7.08,,9.01,1,0,0,0,2.089391872533004,2.1983350716202463,
14271,Actionware India Pvt. Ltd.,2016,10.4,8.59,,11.61,1,0,1,1,2.2607208888953467,2.4518667957098,
14272,Actionware India Pvt. Ltd.,2017,11.06,10.2,,14.47,1,0,1,1,2.4159137783010487,2.6720775406433925,
14273,Actionware India Pvt. Ltd.,2018,14.82,16.55,,20.69,1,0,1,1,2.865053949911875,3.029650491757452,
14274,Actionware India Pvt. Ltd.,2019,16.77,17.44,,21.35,1,0,1,1,2.914522218128448,3.0610517396746335,
14275,Actionware India Pvt. Ltd.,2020,17.24,13.64,,18.86,1,0,1,1,2.6837575085331657,2.937043277205311,
14276,Actionware India Pvt. Ltd.,2021,22.3,19.54,,25.33,1,0,1,1,3.0223742045004123,3.231989464013584,
14277,Actionware India Pvt. Ltd.,2022,24.17,16.29,,22.34,1,0,1,1,2.850128299695199,3.1063787936410545,
14278,Actionware India Pvt. Ltd.,2023,25.93,16.56,,25.12,1,0,1,1,2.8656235882069705,3.223664341599998,
14279,Actionware India Pvt. Ltd.,2024,26.37,18.82,,30.15,1,0,1,1,2.986691528901842,3.4061849231731944,
14310,Active Char Products Pvt. Ltd.,2015,7.22,7.29,,8.57,1,0,0,0,2.115049969147204,2.1482677326096886,
14311,Active Char Products Pvt. Ltd.,2016,7.41,9.83,,11.18,1,0,1,1,2.382320061012899,2.414126467726953,
14312,Active Char Products Pvt. Ltd.,2017,8.38,4.06,,8.25,1,0,1,1,1.6213664832993742,2.1102132003465894,
14313,Active Char Products Pvt. Ltd.,2018,8.83,10.52,,10.85,1,0,1,1,2.444084655267745,2.3841650799864684,
14314,Active Char Products Pvt. Ltd.,2019,9.98,13.76,,16.37,1,0,1,1,2.6919208191723265,2.7954503913830435,
14315,Active Char Products Pvt. Ltd.,2020,10.21,18.66,,22.69,1,0,1,1,2.9785861147190205,3.1219242987917504,
14316,Active Char Products Pvt. Ltd.,2021,10.61,21.64,,24.54,1,0,1,1,3.119718253334982,3.2003044392827653,
14317,Active Char Products Pvt. Ltd.,2022,11.49,23.66,,27.07,1,0,1,1,3.2051824977361982,3.29842610362621,
14318,Active Char Products Pvt. Ltd.,2023,11.74,21.92,,21.92,1,0,1,1,3.132009891846539,3.087399462079815,
14319,Active Char Products Pvt. Ltd.,2024,14.03,27.84,,28.34,1,0,1,1,3.3617633124167483,3.3442742342625342,
14422,Acutaas Chemicals Ltd.,2007,1.52,1.03,0.2,2.23,1,0,0,0,0.708035793053696,0.8020015854720274,-1.6094379124341003
14423,Acutaas Chemicals Ltd.,2008,1.83,2.33,0.07,3.51,1,0,0,0,1.2029723039923526,1.2556160374777743,-2.659260036932778
14424,Acutaas Chemicals Ltd.,2009,2.19,4.62,0.22,4.84,1,0,0,0,1.7263316639055997,1.5769147207285403,-1.5141277326297755
14425,Acutaas Chemicals Ltd.,2010,2.84,6.78,0.4,7.18,1,0,0,0,2.0515563381903004,1.9712993830601329,-0.916290731874155
14426,Acutaas Chemicals Ltd.,2011,3.41,5.83,0.59,6.42,1,0,0,0,1.9213246735826988,1.8594181177018698,-0.527632742082372
14427,Acutaas Chemicals Ltd.,2012,3.61,7.72,0.45,8.17,1,0,0,0,2.1656192379208883,2.1004689088719113,-0.7985076962177716
14428,Acutaas Chemicals Ltd.,2013,4.07,11.48,0.72,12.2,1,0,0,0,2.5241273629412815,2.501435951739211,-0.3285040669720361
14429,Acutaas Chemicals Ltd.,2014,5.98,11.39,3.54,23.04,1,0,0,0,2.516889695641051,3.1372318358276905,1.264126727145683
14430,Acutaas Chemicals Ltd.,2015,7.4,9.26,12.42,29.78,1,0,0,0,2.3282528397426234,3.393837027255863,2.519308076505333
14431,Acutaas Chemicals Ltd.,2016,9.18,23.44,,26.4,1,0,1,1,3.1962211343033946,3.2733640101522705,
14432,Acutaas Chemicals Ltd.,2017,10.11,37.62,,43.34,1,0,1,1,3.653770277000368,3.769075996108213,
14433,Acutaas Chemicals Ltd.,2018,44.15,37.74,,53.9,1,0,1,1,3.65687265797885,3.9871304779149512,
14434,Acutaas Chemicals Ltd.,2019,44.64,46.52,,59.42,1,0,1,1,3.8611506750543896,4.084630870034462,
14435,Acutaas Chemicals Ltd.,2020,99.49,116.35,,136.63,1,0,1,1,4.765160922297032,4.917276542350397,
14436,Acutaas Chemicals Ltd.,2021,117.48,0.85,,0.85,1,0,1,1,0.6151856390902335,-0.16251892949777494,
14437,Acutaas Chemicals Ltd.,2022,140.91,3.35,,3.35,1,0,1,1,1.4701758451005928,1.208960345836975,
14438,Acutaas Chemicals Ltd.,2023,251.44,202.73,,202.73,1,0,1,1,5.31679558779381,5.311875044480103,
14439,Acutaas Chemicals Ltd.,2024,391.26,6.35,,11.1,1,0,1,1,1.9947003132247452,2.4069451083182885,
15449,Adhunik Cement Ltd. [Merged],2014,1.18,2.24,,7.25,1,0,0,0,1.1755733298042381,1.9810014688665833,
15450,Adhunik Cement Ltd. [Merged],2015,7.04,71.18,,75.56,1,0,0,0,4.279162999214643,4.324927042633309,
15451,Adhunik Cement Ltd. [Merged],2016,15.52,250.38,,288.81,1,0,1,1,5.526965738496691,5.665769032457985,
15452,Adhunik Cement Ltd. [Merged],2017,24.34,420.47,,431.24,1,0,1,1,6.04374860053167,6.066664779670917,
15453,Adhunik Cement Ltd. [Merged],2018,577.52,400.1,,467.42,1,0,1,1,5.9942107727760074,6.147228211090879,
15454,Adhunik Cement Ltd. [Merged],2019,586.59,473.69,,525.13,1,0,1,1,6.162661959399002,6.263645850986706,
15455,Adhunik Cement Ltd. [Merged],2020,584.09,542.25,,637.13,1,0,1,1,6.297569619136539,6.456973716382993,
15456,Adhunik Cement Ltd. [Merged],2021,606.96,603.95,,604.91,1,0,1,1,6.405145809987487,6.405079686634347,
15457,Adhunik Cement Ltd. [Merged],2022,625.58,605.7,,625.73,1,0,1,1,6.408034434948252,6.4389189681550745,
15458,Adhunik Cement Ltd. [Merged],2023,611.72,577.76,,705.73,1,0,1,1,6.360887883868881,6.559232728085222,
15459,Adhunik Cement Ltd. [Merged],2024,619.11,236.66,,716.85,1,0,1,1,5.47084108086188,6.574866613692277,
15785,Adinath Forging Pvt. Ltd.,2010,1.86,2.33,,3.12,0,1,0,0,1.2029723039923526,1.1378330018213911,
15786,Adinath Forging Pvt. Ltd.,2011,3.27,3.79,,4.37,0,1,0,0,1.5665304114228238,1.4747630091074988,
15787,Adinath Forging Pvt. Ltd.,2012,6.31,6.94,2.13,11.81,0,1,0,0,2.0719132752590443,2.468946630209271,0.7561219797213337
15788,Adinath Forging Pvt. Ltd.,2013,7.19,7.86,3.28,14.92,0,1,0,0,2.1815467646169897,2.702702594775615,1.1878434223960523
15789,Adinath Forging Pvt. Ltd.,2014,9.26,9.12,4.05,17.1,0,1,0,0,2.3145136638593193,2.8390784635086144,1.3987168811184478
15790,Adinath Forging Pvt. Ltd.,2015,10.57,10.54,4.39,16.32,0,1,0,0,2.4458192610799534,2.792391349535961,1.47932922708708
15791,Adinath Forging Pvt. Ltd.,2016,,11.89,1.18,15.19,0,1,1,0,2.556451816951096,2.7206373166076814,0.16551443847757333
15792,Adinath Forging Pvt. Ltd.,2017,,12.33,1.14,15.57,0,1,1,0,2.5900171341906173,2.745345985845907,0.131028262406404
15793,Adinath Forging Pvt. Ltd.,2018,,12.24,0.49,14.83,0,1,1,0,2.5832425505088623,2.696652156149841,-0.7133498878774648
15794,Adinath Forging Pvt. Ltd.,2019,,14.36,0.98,17.44,0,1,1,0,2.731766727719526,2.8587664184808337,-0.020202707317519466
15795,Adinath Forging Pvt. Ltd.,2020,,13.55,0.97,16.53,0,1,1,0,2.6775909936175015,2.805176911832933,-0.030459207484708574
15796,Adinath Forging Pvt. Ltd.,2021,,17.78,0.94,20.67,0,1,1,0,2.932792473780117,3.028683373693677,-0.06187540371808753
15797,Adinath Forging Pvt. Ltd.,2022,,20.41,0.99,23.17,0,1,1,0,3.0638581026015914,3.142858338444285,-0.01005033585350145
15798,Adinath Forging Pvt. Ltd.,2023,,17.5,,20.06,0,1,1,0,2.917770732084279,2.9987277825337895,
15799,Adinath Forging Pvt. Ltd.,2024,,18.32,,20.35,0,1,1,0,2.961140828784372,3.013080911888604,
16630,Aditya Thermopack Pvt. Ltd.,2015,7.02,2.04,1.73,6.76,1,0,0,0,1.1118575154181303,1.9110228900548727,0.5481214085096876
16631,Aditya Thermopack Pvt. Ltd.,2016,10.1,4.26,4.34,15.52,1,0,1,1,1.6601310267496185,2.7421295147550726,1.4678743481123135
16632,Aditya Thermopack Pvt. Ltd.,2017,10.62,1.57,3.61,16.74,1,0,1,1,0.9439058989071285,2.817801065061329,1.2837077723447896
16633,Aditya Thermopack Pvt. Ltd.,2018,10.99,1.5,2.57,15.57,1,0,1,1,0.9162907318741551,2.745345985845907,0.9439058989071284
16634,Aditya Thermopack Pvt. Ltd.,2019,13.92,6.95,8.82,27.77,1,0,1,1,2.0731719286662407,3.323956301318708,2.1770218700187
16635,Aditya Thermopack Pvt. Ltd.,2020,5.15,8.95,7.45,21.27,1,0,1,1,2.2975725511705014,3.0572976292121457,2.0082140323914683
16636,Aditya Thermopack Pvt. Ltd.,2021,,8.62,1.17,14.64,1,0,1,1,2.263844264677615,2.6837575085331657,0.1570037488096647
16637,Aditya Thermopack Pvt. Ltd.,2022,,8.47,1.17,14.09,1,0,1,1,2.248128907197987,2.645465325910589,0.1570037488096647
16638,Aditya Thermopack Pvt. Ltd.,2023,,8.22,1.17,13.89,1,0,1,1,2.2213750375685026,2.6311691567662523,0.1570037488096647
16687,Aditya Ultra Steel Ltd.,2012,9.69,14.9,,22.77,0,1,0,0,2.766319109226186,3.125443880075648,
16688,Aditya Ultra Steel Ltd.,2013,9.49,14.2,,22.07,0,1,0,0,2.7212954278522306,3.094219220268645,
16689,Aditya Ultra Steel Ltd.,2014,10.59,13.03,,23.66,0,1,0,0,2.6411978941143697,3.1637858585502405,
16690,Aditya Ultra Steel Ltd.,2015,10.99,10.72,,23.62,0,1,0,0,2.4612967841488667,3.1620938107692163,
16691,Aditya Ultra Steel Ltd.,2016,11.92,7.16,,23.26,0,1,1,0,2.0992441689760155,3.1467351470905185,
16692,Aditya Ultra Steel Ltd.,2017,12.99,19.15,0.04,32.81,0,1,1,0,3.0032042883926917,3.4907333469730104,-3.2188758248682006
16693,Aditya Ultra Steel Ltd.,2018,14.47,27.63,0.04,36.04,0,1,1,0,3.354455119110024,3.584629432740137,-3.2188758248682006
16694,Aditya Ultra Steel Ltd.,2019,17.88,27.11,,43.05,0,1,1,0,3.3361253849184407,3.7623622308737397,
16695,Aditya Ultra Steel Ltd.,2020,19.06,32.51,,34.68,0,1,1,0,3.511843901749219,3.546163151912341,
16696,Aditya Ultra Steel Ltd.,2021,19.22,46.02,,48.08,0,1,1,0,3.8505730431119236,3.872866290226952,
16697,Aditya Ultra Steel Ltd.,2022,20.3,48.75,,49.84,0,1,1,0,3.907010463604602,3.908817874479198,
16698,Aditya Ultra Steel Ltd.,2023,21.64,50.24,4.03,54.27,0,1,1,0,3.9365204770285334,3.9939715880753135,1.3937663759585917
16699,Aditya Ultra Steel Ltd.,2024,22.05,71.31,2.17,76.45,0,1,1,0,4.28096243218686,4.336636932375072,0.7747271675523681
17020,Ador Fontech Ltd. [Merged],2005,3.97,3.04,,5.96,1,0,0,0,1.3962446919730587,1.7850704810772584,
17021,Ador Fontech Ltd. [Merged],2006,3.03,1.58,,3.48,1,0,0,0,0.9477893989335261,1.247032293786383,
17022,Ador Fontech Ltd. [Merged],2007,3.04,3.24,,3.4,1,0,0,0,1.4445632692438664,1.2237754316221157,
17060,Ador Powertron Ltd.,2005,5.08,0.39,,0.39,1,0,0,0,0.3293037471426004,-0.941608539858445,
17061,Ador Powertron Ltd.,2006,6.01,0.45,,0.45,1,0,0,0,0.37156355643248307,-0.7985076962177716,
17063,Ador Powertron Ltd.,2008,7.05,4.62,,4.62,1,0,0,0,1.7263316639055997,1.5303947050936475,
17064,Ador Powertron Ltd.,2009,6.56,10.44,,10.49,1,0,0,0,2.437115985951652,2.3504224224082058,
17065,Ador Powertron Ltd.,2010,6.81,8.76,,8.76,1,0,0,0,2.278292400425001,2.1701959049483,
17066,Ador Powertron Ltd.,2011,6.94,5.28,,9.78,1,0,0,0,1.8373699804801074,2.280339484046726,
17067,Ador Powertron Ltd.,2012,7.0,8.8,,17.28,1,0,0,0,2.2823823856765264,2.8495497633759097,
17068,Ador Powertron Ltd.,2013,7.5,8.41,,9.59,1,0,0,0,2.2417729535972883,2.2607208888953467,
17069,Ador Powertron Ltd.,2014,7.34,10.05,,16.76,1,0,0,0,2.402430427963762,2.818995095053937,
17070,Ador Powertron Ltd.,2015,7.78,8.84,,21.28,1,0,0,0,2.286455711064162,3.0577676644734435,
17071,Ador Powertron Ltd.,2016,8.01,6.01,6.88,22.07,1,0,1,1,1.9473377010464987,3.094219220268645,1.9286186519452522
17072,Ador Powertron Ltd.,2017,8.21,6.41,5.76,19.47,1,0,1,1,2.0028304393079956,2.968874819384108,1.7509374747078
17073,Ador Powertron Ltd.,2018,9.28,12.39,4.46,26.17,1,0,1,1,2.5945081597030812,3.2646137165420543,1.4951487660319727
17074,Ador Powertron Ltd.,2019,8.87,10.19,9.71,25.51,1,0,1,1,2.4150205223238337,3.23907053215372,2.2731562823032334
17075,Ador Powertron Ltd.,2020,8.99,6.46,10.34,28.74,1,0,1,1,2.0095554142156695,3.358289880650879,2.336019869080283
17076,Ador Powertron Ltd.,2021,9.01,8.24,10.33,31.9,1,0,1,1,2.2235418856535927,3.462606009790799,2.3350522831315472
17077,Ador Powertron Ltd.,2022,11.21,14.27,13.4,30.66,1,0,1,1,2.725890119230541,3.422958873443668,2.5952547069568657
17078,Ador Powertron Ltd.,2023,11.5,20.93,3.17,25.94,1,0,1,1,3.0878555624297968,3.255786178888298,1.1537315878891892
17079,Ador Powertron Ltd.,2024,14.48,35.05,,44.28,1,0,1,1,3.584906863730958,3.790533107840436,
17720,Advance Multitech Ltd.,2005,2.14,0.21,,0.38,0,1,0,0,0.1906203596086497,-0.9675840262617056,
17721,Advance Multitech Ltd.,2006,2.36,0.12,,0.12,0,1,0,0,0.11332868530700317,-2.120263536200091,
17722,Advance Multitech Ltd.,2007,2.41,0.49,,0.49,0,1,0,0,0.3987761199573678,-0.7133498878774648,
17723,Advance Multitech Ltd.,2008,2.51,0.54,,0.54,0,1,0,0,0.43178241642553783,-0.616186139423817,
17724,Advance Multitech Ltd.,2009,2.57,0.78,,0.78,0,1,0,0,0.5766133643039938,-0.2484613592984996,
17725,Advance Multitech Ltd.,2010,2.62,1.14,,1.14,0,1,0,0,0.76080582903376,0.131028262406404,
17726,Advance Multitech Ltd.,2011,2.63,1.0,,1.0,0,1,0,0,0.6931471805599453,0.0,
17727,Advance Multitech Ltd.,2012,7.21,1.25,,1.4,0,1,0,0,0.8109302162163288,0.3364722366212129,
17728,Advance Multitech Ltd.,2013,12.33,4.67,,5.84,0,1,0,0,1.7351891177396608,1.7647307968401356,
17729,Advance Multitech Ltd.,2014,11.09,5.81,0.05,7.48,0,1,0,0,1.918392120161421,2.012232791986386,-2.995732273553991
17730,Advance Multitech Ltd.,2015,11.98,4.17,0.05,5.63,0,1,0,0,1.6428726885203377,1.728109442151599,-2.995732273553991
17731,Advance Multitech Ltd.,2016,11.31,3.69,0.01,5.4,0,1,1,0,1.545432582458188,1.6863989535702288,-4.605170185988091
17732,Advance Multitech Ltd.,2017,11.25,3.4,,5.27,0,1,1,0,1.4816045409242156,1.6620303625532709,
17733,Advance Multitech Ltd.,2018,11.25,3.1,,5.19,0,1,1,0,1.410986973710262,1.6467336971777973,
17734,Advance Multitech Ltd.,2019,11.31,3.2,,5.37,0,1,1,0,1.4350845252893227,1.6808279085207734,
17735,Advance Multitech Ltd.,2020,11.31,3.37,,5.6,0,1,1,0,1.4747630091074988,1.7227665977411035,
17736,Advance Multitech Ltd.,2021,11.31,3.21,,5.58,0,1,1,0,1.43746264769429,1.7191887763932197,
17737,Advance Multitech Ltd.,2022,11.31,1.63,,4.13,0,1,1,0,0.9669838461896731,1.4182774069729414,
17860,Advance Steel Tubes Ltd.,2005,5.32,4.05,,8.54,0,1,0,0,1.6193882432872684,2.1447610078004784,
17861,Advance Steel Tubes Ltd.,2006,6.23,7.88,,11.13,0,1,0,0,2.1838015570040787,2.4096441652874536,
17862,Advance Steel Tubes Ltd.,2007,6.81,14.12,,17.12,0,1,0,0,2.716018370751387,2.840247370713596,
17863,Advance Steel Tubes Ltd.,2008,7.73,16.16,,19.1,0,1,0,0,2.8425810940598164,2.9496883350525844,
17864,Advance Steel Tubes Ltd.,2009,8.23,10.51,,13.29,0,1,0,0,2.4432162227337915,2.587011872725154,
17865,Advance Steel Tubes Ltd.,2010,9.06,23.45,,25.29,0,1,0,0,3.196630215920881,3.2304090606818736,
17866,Advance Steel Tubes Ltd.,2011,12.44,18.35,,28.53,0,1,0,0,2.962692419475791,3.3509561652254085,
17867,Advance Steel Tubes Ltd.,2012,13.32,21.03,,28.49,0,1,0,0,3.092405160814252,3.3495531485098167,
17868,Advance Steel Tubes Ltd.,2013,14.38,17.94,,23.52,0,1,0,0,2.9412760877579323,3.1578511230304263,
17869,Advance Steel Tubes Ltd.,2014,11.36,9.22,,20.37,0,1,0,0,2.3243465847755584,3.0140632302387145,
17870,Advance Steel Tubes Ltd.,2015,13.79,16.04,,20.99,0,1,0,0,2.8355635214011694,3.0440461338325417,
17871,Advance Steel Tubes Ltd.,2016,14.64,11.72,,17.68,0,1,1,0,2.543175557911976,2.8724340572094973,
17872,Advance Steel Tubes Ltd.,2017,14.74,20.11,,25.97,0,1,1,0,3.0497468618602293,3.256942025674657,
17873,Advance Steel Tubes Ltd.,2018,15.93,11.76,,16.97,0,1,1,0,2.546315277916644,2.831447079246135,
17874,Advance Steel Tubes Ltd.,2019,16.22,8.02,,13.02,0,1,1,0,2.199444334074532,2.5664866367804233,
17875,Advance Steel Tubes Ltd.,2020,15.92,7.37,,12.79,0,1,1,0,2.124653884501384,2.548663615590751,
17876,Advance Steel Tubes Ltd.,2021,13.39,4.78,,4.78,0,1,1,0,1.7544036826842861,1.5644405465033646,
17877,Advance Steel Tubes Ltd.,2022,13.86,3.44,,3.44,0,1,1,0,1.4906543764441333,1.235471471385307,
17878,Advance Steel Tubes Ltd.,2023,14.2,5.49,,5.49,0,1,1,0,1.8702625307159986,1.7029282555214393,
17879,Advance Steel Tubes Ltd.,2024,12.02,9.94,,9.95,0,1,1,0,2.392425796993835,2.2975725511705014,
17907,Advance Syntex Ltd.,2012,6.23,10.07,,11.67,1,0,0,0,2.4042387467205457,2.4570214462984645,
17908,Advance Syntex Ltd.,2013,6.62,10.83,,13.36,1,0,0,0,2.4706386779902956,2.5922651681085,
17909,Advance Syntex Ltd.,2014,7.62,10.87,,13.12,1,0,0,0,2.4740142086215764,2.574137783515943,
17910,Advance Syntex Ltd.,2015,9.78,13.79,,18.44,1,0,0,0,2.6939512767227085,2.914522218128448,
17911,Advance Syntex Ltd.,2016,10.71,13.93,,23.28,1,0,1,1,2.703372611551099,3.147594622863237,
17912,Advance Syntex Ltd.,2017,12.97,11.09,,25.27,1,0,1,1,2.492378664626701,3.2296179214001026,
17913,Advance Syntex Ltd.,2018,17.76,11.9,,31.19,1,0,1,1,2.5572273113676265,3.440097530619712,
17914,Advance Syntex Ltd.,2019,10.16,13.54,9.91,32.25,1,0,1,1,2.6769034721053733,3.4735180432417816,2.2935443483418965
17915,Advance Syntex Ltd.,2020,12.89,16.02,11.66,31.44,1,0,1,1,2.834389123145228,3.448080967561006,2.4561641809223462
17916,Advance Syntex Ltd.,2021,13.03,17.88,17.3,35.94,1,0,1,1,2.9381031607173544,3.581850881355413,2.8507065015037334
17917,Advance Syntex Ltd.,2022,8.51,3.44,14.39,18.6,1,0,1,1,1.4906543764441333,2.9231615807191558,2.6665335208992764
17918,Advance Syntex Ltd.,2023,3.18,0.3,11.85,12.9,1,0,1,1,0.26236426446749106,2.5572273113676265,2.47232786758114
17919,Advance Syntex Ltd.,2024,3.18,0.04,11.01,11.8,1,0,1,1,0.039220713153281295,2.468099531471619,2.3988039507345884
18246,Advanta Ltd. [Merged],2011,6.13,2.93,,2.93,1,0,0,0,1.3686394258811698,1.075002423028976,
18247,Advanta Ltd. [Merged],2012,6.45,4.06,,4.06,1,0,0,0,1.6213664832993742,1.4011829736136412,
18250,Advanta Ltd. [Merged],2015,7.01,29.0,,29.0,1,0,0,0,3.4011973816621555,3.367295829986474,
18251,Advanta Ltd. [Merged],2016,8.78,34.0,,44.39,1,0,1,1,3.5553480614894135,3.793014218845944,
18252,Advanta Ltd. [Merged],2017,12.12,68.49,,78.49,1,0,1,1,4.241182857326236,4.362971228138722,
18253,Advanta Ltd. [Merged],2018,13.09,73.8,,102.33,1,0,1,1,4.314817884980432,4.628202885098664,
18254,Advanta Ltd. [Merged],2019,15.12,120.85,,153.39,1,0,1,1,4.8027907800712155,5.0329836977600175,
18255,Advanta Ltd. [Merged],2020,15.36,109.79,,485.81,1,0,1,1,4.707636517532581,6.185817600958929,
18256,Advanta Ltd. [Merged],2021,16.08,98.39,,573.84,1,0,1,1,4.599051504979914,6.352350611818179,
18257,Advanta Ltd. [Merged],2022,19.89,56.5,,510.48,1,0,1,1,4.051784947803305,6.235351459560092,
18258,Advanta Ltd. [Merged],2023,21.15,50.97,,525.38,1,0,1,1,3.9506666290203505,6.264121810291653,
18259,Advanta Ltd. [Merged],2024,22.94,42.74,,374.85,1,0,1,1,3.778263015248622,5.926525945949071,
18527,Advik Auto Pvt. Ltd.,2012,2.92,1.14,,3.62,0,1,0,0,0.76080582903376,1.2864740258376797,
18528,Advik Auto Pvt. Ltd.,2013,2.95,0.85,,4.01,0,1,0,0,0.6151856390902335,1.3887912413184778,
19240,Aeroflex Neu Ltd.,2005,2.2,1.52,,1.65,0,1,0,0,0.9242589015233319,0.5007752879124892,
19241,Aeroflex Neu Ltd.,2006,4.92,4.29,,4.29,0,1,0,0,1.665818245870208,1.4562867329399256,
19242,Aeroflex Neu Ltd.,2007,5.39,5.46,,5.46,0,1,0,0,1.8656293177945105,1.6974487897568136,
19243,Aeroflex Neu Ltd.,2008,5.62,4.28,,4.28,0,1,0,0,1.6639260977181702,1.4539530095937054,
19244,Aeroflex Neu Ltd.,2009,6.92,3.94,,3.94,0,1,0,0,1.597365331199831,1.3711807233098425,
19245,Aeroflex Neu Ltd.,2010,7.28,3.75,,3.75,0,1,0,0,1.55814461804655,1.3217558399823195,
19246,Aeroflex Neu Ltd.,2011,13.01,10.1,,10.1,0,1,0,0,2.4069451083182885,2.312535423847214,
19247,Aeroflex Neu Ltd.,2012,13.06,10.08,,10.08,0,1,0,0,2.405141681319138,2.3105532626432224,
19248,Aeroflex Neu Ltd.,2013,13.9,10.21,,10.21,0,1,0,0,2.4168062370840686,2.3233676321765744,
19249,Aeroflex Neu Ltd.,2014,13.8,9.64,,9.64,0,1,0,0,2.3646204839134985,2.265921108622454,
19250,Aeroflex Neu Ltd.,2015,13.79,6.87,,8.17,0,1,0,0,2.063058062429312,2.1004689088719113,
19251,Aeroflex Neu Ltd.,2016,13.97,8.31,,8.31,0,1,1,0,2.231089091288976,2.1174596088673567,
19252,Aeroflex Neu Ltd.,2017,13.71,7.73,,7.73,0,1,1,0,2.166765369851511,2.0451088625993306,
19253,Aeroflex Neu Ltd.,2018,14.64,10.91,,11.91,0,1,1,0,2.477378383367209,2.477378383367209,
19254,Aeroflex Neu Ltd.,2019,14.83,8.18,2.19,10.37,0,1,1,0,2.217027204632399,2.3389170222414357,0.7839015438284094
19255,Aeroflex Neu Ltd.,2020,15.84,11.08,2.72,13.8,0,1,1,0,2.4915511925066687,2.624668592163159,1.000631880307906
19256,Aeroflex Neu Ltd.,2021,16.57,13.78,,28.71,0,1,1,0,2.6932749155200555,3.3572454941329726,
19257,Aeroflex Neu Ltd.,2022,32.28,22.64,,22.64,0,1,1,0,3.1629401925378975,3.119718253334982,
19258,Aeroflex Neu Ltd.,2023,35.85,28.66,,28.66,0,1,1,0,3.389799336709786,3.3555024224000256,
19259,Aeroflex Neu Ltd.,2024,40.57,25.8,,25.8,0,1,1,0,3.288401887516811,3.250374491927572,
20021,Agappe Diagnostics Ltd.,2006,0.55,0.74,,0.78,1,0,0,0,0.5538851132264376,-0.2484613592984996,
20022,Agappe Diagnostics Ltd.,2007,0.65,1.41,,1.6,1,0,0,0,0.8796267475025636,0.47000362924573563,
20023,Agappe Diagnostics Ltd.,2008,0.77,3.23,,3.31,1,0,0,0,1.4422019930581866,1.1969481893889715,
20024,Agappe Diagnostics Ltd.,2009,0.94,4.81,,5.05,1,0,0,0,1.7595805708638197,1.6193882432872684,
20025,Agappe Diagnostics Ltd.,2010,1.26,6.61,,6.81,1,0,0,0,2.0294631718735947,1.918392120161421,
20026,Agappe Diagnostics Ltd.,2011,1.77,11.44,,11.84,1,0,0,0,2.5209170873110334,2.4714836294558595,
20027,Agappe Diagnostics Ltd.,2012,2.77,13.41,,13.69,1,0,0,0,2.667922410011431,2.6166656393003573,
20028,Agappe Diagnostics Ltd.,2013,3.31,16.39,,16.53,1,0,0,0,2.855895328366192,2.805176911832933,
20029,Agappe Diagnostics Ltd.,2014,7.49,21.22,,21.7,1,0,0,0,3.100992784211484,3.077312260546414,
20030,Agappe Diagnostics Ltd.,2015,8.89,33.63,,33.98,1,0,0,0,3.5447203584143305,3.525772116243786,
20031,Agappe Diagnostics Ltd.,2016,15.55,20.4,,30.23,1,0,1,1,3.0633909220278057,3.408834808791367,
20032,Agappe Diagnostics Ltd.,2017,28.54,21.52,,27.34,1,0,1,1,3.1144038032714896,3.3083508312958037,
20033,Agappe Diagnostics Ltd.,2018,30.75,20.65,,25.92,1,0,1,1,3.075005454448499,3.255014871484074,
20034,Agappe Diagnostics Ltd.,2019,36.44,22.96,,22.96,1,0,1,1,3.1763857732472487,3.133753571451366,
20035,Agappe Diagnostics Ltd.,2020,40.06,17.89,,17.89,1,0,1,1,2.9386326815134183,2.884241897520628,
20036,Agappe Diagnostics Ltd.,2021,52.46,13.35,,13.35,1,0,1,1,2.66374994220563,2.5915163848462583,
20038,Agappe Diagnostics Ltd.,2023,80.79,45.69,,45.69,1,0,1,1,3.8435300089828455,3.8218794555751803,
20039,Agappe Diagnostics Ltd.,2024,97.95,56.87,,56.87,1,0,1,1,4.058199115585747,4.040767961318708,
20040,Agarpara Jute Mills Ltd.,2005,9.49,6.28,,9.42,0,1,0,0,1.9851308622085946,2.2428350885882717,
20041,Agarpara Jute Mills Ltd.,2006,9.5,6.17,,9.31,0,1,0,0,1.969905654611529,2.231089091288976,
20042,Agarpara Jute Mills Ltd.,2007,9.5,6.27,,9.41,0,1,0,0,1.9837562915454279,2.2417729535972883,
